timestamp,ticker,side,strategy,quantity,reference_price,volume,mid_price,synthetic_bid,synthetic_ask,half_spread,temporary_impact,permanent_impact,impact_cost,spread_cost,fill_price
2026-04-28 10:00:00-04:00,SPY,buy,TWAP,11426.261731343284,711.4451293945312,419270,711.4451293945312,711.0851135253906,711.8051452636719,0.360015869140625,11.744826354753823,0.38777676704516434,12.132603121798986,0.360015869140625,723.5499716184257
2026-04-28 10:05:00-04:00,SPY,buy,TWAP,11426.261731343284,712.1300048828125,459364,712.1300048828125,711.635009765625,712.625,0.49499511718750006,11.23137402311236,0.3542717244944657,11.585645747606826,0.4949951171875,723.8563740231124
2026-04-28 10:10:00-04:00,SPY,buy,TWAP,11426.261731343284,711.6400146484375,310728,711.6400146484375,711.3200378417969,711.9599914550781,0.319976806640625,13.646530463003417,0.5233763977414341,14.16990686074485,0.319976806640625,725.6065219180815
2026-04-28 10:15:00-04:00,SPY,buy,TWAP,11426.261731343284,711.3599853515625,280407,711.3599853515625,711.0299682617188,711.6900024414062,0.33001708984375,14.359756992371784,0.5797419734765165,14.9394989658483,0.33001708984375,726.049759433778
2026-04-28 10:20:00-04:00,SPY,buy,TWAP,11426.261731343284,711.3900146484375,267130,711.3900146484375,711.1050109863281,711.6750183105469,0.285003662109375,14.712907914627824,0.6085822259152607,15.321490140543084,0.285003662109375,726.3879262251747
2026-04-28 10:25:00-04:00,SPY,buy,TWAP,11426.261731343284,711.25,417067,711.25,710.9100036621094,711.5899963378906,0.339996337890625,11.77257454931529,0.3897181343246006,12.162292683639892,0.339996337890625,723.362570887206
2026-04-28 10:30:00-04:00,SPY,buy,TWAP,11426.261731343284,710.89501953125,349852,710.89501953125,710.5150146484375,711.2750244140625,0.3800048828125,12.847403818272387,0.46436050425165265,13.31176432252404,0.3800048828125,724.1224282323349
2026-04-28 10:35:00-04:00,SPY,buy,TWAP,11426.261731343284,710.0889892578125,928849,710.0889892578125,709.4440002441406,710.7339782714844,0.644989013671875,7.875756919817407,0.17470358785561,8.050460507673018,0.644989013671875,718.6097351913018
2026-04-28 10:40:00-04:00,SPY,buy,TWAP,11426.261731343284,710.4600219726562,533064,710.4600219726562,709.9750366210938,710.9450073242188,0.48498535156249994,10.401645583834974,0.30457514147327414,10.706220725308247,0.4849853515625,721.3466529080537
2026-04-28 10:45:00-04:00,SPY,buy,TWAP,11426.261731343284,710.0900268554688,549306,710.0900268554688,709.6800231933594,710.5000305175781,0.410003662109375,10.24137634318369,0.2954154696896508,10.536791812873341,0.410003662109375,720.7414068607618
2026-04-28 10:50:00-04:00,SPY,buy,TWAP,11426.261731343284,709.6500244140625,595829,709.6500244140625,709.2000122070312,710.1000366210938,0.45001220703125,9.82732881243934,0.27218033753339393,10.099509149972734,0.45001220703125,719.927365433533
2026-04-28 10:55:00-04:00,SPY,buy,TWAP,11426.261731343284,710.52001953125,581974,710.52001953125,709.9125366210938,711.1275024414062,0.60748291015625,9.955810270984632,0.2790017323290458,10.234812003313678,0.60748291015625,721.0833127123909
2026-04-28 11:00:00-04:00,SPY,buy,TWAP,11426.261731343284,710.60498046875,378012,710.60498046875,710.2949829101562,710.9149780273438,0.30999755859375,12.354567245522665,0.42959263168534434,12.784159877208008,0.30999755859375,723.2695452728664
2026-04-28 11:05:00-04:00,SPY,buy,TWAP,11426.261731343284,710.094970703125,281820,710.094970703125,709.6524658203125,710.5374755859375,0.4425048828125,14.298241080822315,0.5758094520874635,14.874050532909779,0.4425048828125,724.8357166667598
2026-04-28 11:10:00-04:00,SPY,buy,TWAP,11426.261731343284,710.6900024414062,192180,710.6900024414062,710.3550109863281,711.0249938964844,0.334991455078125,17.329187289396376,0.845096261603133,18.174283550999508,0.334991455078125,728.3541811858807
2026-04-28 11:15:00-04:00,SPY,buy,TWAP,11426.261731343284,710.6400146484375,227184,710.6400146484375,710.3500061035156,710.9300231933594,0.290008544921875,15.937231130092675,0.7148354465225256,16.6520665766152,0.290008544921875,726.867254323452
2026-04-28 11:20:00-04:00,SPY,buy,TWAP,11426.261731343284,710.25,267199,710.25,709.8949890136719,710.6050109863281,0.35501098632812506,14.68743346003057,0.6074500574243592,15.29488351745493,0.355010986328125,725.2924444463587
2026-04-28 11:25:00-04:00,SPY,buy,TWAP,11426.261731343284,709.9000244140625,236713,709.9000244140625,709.6725158691406,710.1275329589844,0.227508544921875,15.596897579341485,0.6853449943215679,16.282242573663055,0.227508544921875,725.7244305383258
2026-04-28 11:30:00-04:00,SPY,buy,TWAP,11426.261731343284,709.6900024414062,437390,709.6900024414062,709.4450073242188,709.9349975585938,0.2449951171875,11.47060557248502,0.37079511264606696,11.841400685131088,0.2449951171875,721.4056031310788
2026-04-28 11:35:00-04:00,SPY,buy,TWAP,11426.261731343284,709.8900146484375,268006,709.8900146484375,709.5249938964844,710.2550354003906,0.365020751953125,14.65787091892839,0.6053139935553804,15.263184912483771,0.365020751953125,724.9129063193191
2026-04-28 11:40:00-04:00,SPY,buy,TWAP,11426.261731343284,709.8099975585938,138199,709.8099975585938,709.6100158691406,710.0099792480469,0.199981689453125,20.40994083084262,1.1737385670849472,21.583679397927565,0.199981689453125,730.4199200788895
2026-04-28 11:45:00-04:00,SPY,buy,TWAP,11426.261731343284,709.5698852539062,315374,709.5698852539062,709.264892578125,709.8748779296875,0.30499267578125,13.506235441112548,0.5141661155066908,14.020401556619237,0.30499267578125,723.3811133708
2026-04-28 11:50:00-04:00,SPY,buy,TWAP,11426.261731343284,709.8499755859375,224745,709.8499755859375,709.6649780273438,710.0349731445312,0.18499755859375,16.00566181342348,0.721789727115848,16.727451540539327,0.18499755859375,726.0406349579547
2026-04-28 11:55:00-04:00,SPY,buy,TWAP,11426.261731343284,709.97998046875,179908,709.97998046875,709.7337341308594,710.2262268066406,0.246246337890625,17.892579233083413,0.9018406164094904,18.794419849492904,0.246246337890625,728.1188060397241
2026-04-28 12:00:00-04:00,SPY,buy,TWAP,11426.261731343284,710.159912109375,245732,710.159912109375,709.8999328613281,710.4198913574219,0.259979248046875,15.31360283760385,0.6604327500585566,15.974035587662406,0.259979248046875,725.7334941950257
2026-04-28 12:05:00-04:00,SPY,buy,TWAP,11426.261731343284,710.2899780273438,233813,710.2899780273438,710.1087341308594,710.4712219238281,0.18124389648437497,15.701944708625714,0.6942265138457229,16.396171222471438,0.181243896484375,726.1731666324538
2026-04-28 12:10:00-04:00,SPY,buy,TWAP,11426.261731343284,710.4299926757812,498541,710.4299926757812,710.2449951171875,710.614990234375,0.18499755859375,10.755309979225759,0.3256526158574628,11.080962595083221,0.18499755859375,721.3703002136008
2026-04-28 12:15:00-04:00,SPY,buy,TWAP,11426.261731343284,710.3350219726562,118471,710.3350219726562,710.1400146484375,710.530029296875,0.19500732421875,22.06019180718187,1.3702043332121876,23.430396140394055,0.19500732421875,732.5902211040569
2026-04-28 12:20:00-04:00,SPY,buy,TWAP,11426.261731343284,710.5,129500,710.5,710.3599853515625,710.6400146484375,0.1400146484375,21.104801995551057,1.2538006116014522,22.35860260715251,0.1400146484375,731.7448166439885
2026-04-28 12:25:00-04:00,SPY,buy,TWAP,11426.261731343284,710.3200073242188,121694,710.3200073242188,710.1449890136719,710.4950256347656,0.175018310546875,21.76564533684788,1.333887014429011,23.09953235127689,0.175018310546875,732.2606709716135
2026-04-28 12:30:00-04:00,SPY,buy,TWAP,11426.261731343284,709.8201293945312,166790,709.8201293945312,709.5101928710938,710.1300659179688,0.3099365234375,18.578702937900534,0.972551181802011,19.551254119702545,0.3099365234375,728.7087688558693
2026-04-28 12:35:00-04:00,SPY,buy,TWAP,11426.261731343284,709.7098999023438,215004,709.7098999023438,709.52490234375,709.8948974609375,0.18499755859375,16.36099369934007,0.7543423442921641,17.115336043632237,0.18499755859375,726.2558911602775
2026-04-28 12:40:00-04:00,SPY,buy,TWAP,11426.261731343284,709.530029296875,188323,709.530029296875,709.2750244140625,709.7850341796875,0.2550048828125,17.477172900843474,0.8609968852443687,18.338169786087843,0.2550048828125,727.262207080531
2026-04-28 12:45:00-04:00,SPY,buy,TWAP,11426.261731343284,709.739990234375,223670,709.739990234375,709.5599670410156,709.9200134277344,0.180023193359375,16.04159291967731,0.7251464111967627,16.766739330874074,0.180023193359375,725.9616063474117
2026-04-28 12:50:00-04:00,SPY,buy,TWAP,11426.261731343284,710.2598266601562,237466,710.2598266601562,709.81982421875,710.6998291015625,0.44000244140624994,15.580041729122561,0.6835180343019597,16.26355976342452,0.44000244140625,726.279870830685
2026-04-28 12:55:00-04:00,SPY,buy,TWAP,11426.261731343284,710.1799926757812,169617,710.1799926757812,709.9749755859375,710.385009765625,0.20501708984375,18.432567298905727,0.956826553078634,19.389393851984362,0.20501708984375,728.8175770645307
2026-04-28 13:00:00-04:00,SPY,buy,TWAP,11426.261731343284,709.6599731445312,165788,709.6599731445312,709.2399597167969,710.0799865722656,0.42001342773437506,18.630557383100744,0.9782083858189325,19.608765768919675,0.420013427734375,728.7105439553663
2026-04-28 13:05:00-04:00,SPY,buy,TWAP,11426.261731343284,709.8800048828125,186744,709.8800048828125,709.655029296875,710.10498046875,0.2249755859375,17.559562817556404,0.8687052578544172,18.42826807541082,0.2249755859375,727.6645432863064
2026-04-28 13:10:00-04:00,SPY,buy,TWAP,11426.261731343284,709.989990234375,177683,709.989990234375,709.8125,710.16748046875,0.17749023437500003,18.0045126663025,0.9131466099797766,18.917659276282276,0.177490234375,728.1719931350525
2026-04-28 13:15:00-04:00,SPY,buy,TWAP,11426.261731343284,709.6500244140625,563576,709.6500244140625,709.4200134277344,709.8800354003906,0.230010986328125,10.10462174438301,0.287756998758259,10.392378743141268,0.230010986328125,719.9846571447737
2026-04-28 13:20:00-04:00,SPY,buy,TWAP,11426.261731343284,709.89501953125,160933,709.89501953125,709.7400207519531,710.0500183105469,0.154998779296875,18.915754097464536,1.0080525802590041,19.92380667772354,0.154998779296875,728.9657724080114
2026-04-28 13:25:00-04:00,SPY,buy,TWAP,11426.261731343284,710.1199951171875,238575,710.1199951171875,709.8753356933594,710.3646545410156,0.24465942382812497,15.540727991779114,0.6802068049769842,16.220934796756097,0.244659423828125,725.9053825327948
2026-04-28 13:30:00-04:00,SPY,buy,TWAP,11426.261731343284,710.4550170898438,186300,710.4550170898438,710.2650146484375,710.64501953125,0.19000244140625003,17.59471522158011,0.871480941880249,18.46619616346036,0.19000244140625,728.2397347528301
2026-04-28 13:35:00-04:00,SPY,buy,TWAP,11426.261731343284,710.5999755859375,249762,710.5999755859375,710.4199829101562,710.7799682617188,0.17999267578125,15.19896764369788,0.6501790750659483,15.849146718763828,0.17999267578125,725.9789359054166
2026-04-28 13:40:00-04:00,SPY,buy,TWAP,11426.261731343284,710.72998046875,1922013,710.72998046875,710.5050048828125,710.9549560546875,0.2249755859375,5.479974770723743,0.0845050140363092,5.564479784760052,0.2249755859375,716.4349308254112
2026-04-28 13:45:00-04:00,SPY,buy,TWAP,11426.261731343284,710.719970703125,257517,710.719970703125,710.5999755859375,710.8399658203125,0.1199951171875,14.970891081806537,0.6307057322776002,15.601596814084136,0.1199951171875,725.810856902119
2026-04-28 13:50:00-04:00,SPY,buy,TWAP,11426.261731343284,710.8499755859375,132636,710.8499755859375,710.6900024414062,711.0099487304688,0.15997314453125,20.86408429664206,1.2247591713809078,22.088843468022965,0.15997314453125,731.8740330271108
2026-04-28 13:55:00-04:00,SPY,buy,TWAP,11426.261731343284,711.030029296875,199497,711.030029296875,710.8700256347656,711.1900329589844,0.160003662109375,17.016562853482128,0.8144899636175759,17.831052817099703,0.160003662109375,728.2065958124665
2026-04-28 14:00:00-04:00,SPY,buy,TWAP,11426.261731343284,710.8800048828125,207648,710.8800048828125,710.7000122070312,711.0599975585938,0.17999267578125,16.675716629933465,0.7823529237333957,17.45806955366686,0.17999267578125,727.7357141885273
2026-04-28 14:05:00-04:00,SPY,buy,TWAP,11426.261731343284,710.989990234375,256936,710.989990234375,710.8200073242188,711.1599731445312,0.16998291015625,14.99350231567249,0.6323720861835768,15.625874401856066,0.16998291015625,726.1534754602037
2026-04-28 14:10:00-04:00,SPY,buy,TWAP,11426.261731343284,711.030029296875,223430,711.030029296875,710.905029296875,711.155029296875,0.125,16.079379450395418,0.7272447937690352,16.806624244164453,0.125,727.2344087472704
2026-04-28 14:15:00-04:00,SPY,buy,TWAP,11426.261731343284,711.4000244140625,299454,711.4000244140625,711.1700439453125,711.6300048828125,0.22998046875,13.896355005939828,0.5428975986054005,14.439252604545228,0.22998046875,725.5263598887524
2026-04-28 14:20:00-04:00,SPY,buy,TWAP,11426.261731343284,711.385009765625,515696,711.385009765625,711.1449890136719,711.6250305175781,0.240020751953125,10.589121027103353,0.31524275206075786,10.904363779164111,0.240020751953125,722.2141515446815
2026-04-28 14:25:00-04:00,SPY,buy,TWAP,11426.261731343284,711.3499755859375,328357,711.3499755859375,711.1899719238281,711.5099792480469,0.160003662109375,13.269735468095877,0.49507523845263396,13.764810706548511,0.160003662109375,724.7797147161427
2026-04-28 14:30:00-04:00,SPY,buy,TWAP,11426.261731343284,711.0700073242188,210552,711.0700073242188,710.8687438964844,711.2712707519531,0.201263427734375,16.56474516584844,0.771768685454872,17.336513851303312,0.201263427734375,727.8360159178015
2026-04-28 14:35:00-04:00,SPY,buy,TWAP,11426.261731343284,711.0650024414062,170994,711.0650024414062,710.9300231933594,711.1999816894531,0.134979248046875,18.381076896085688,0.950304083873558,19.331380979959246,0.134979248046875,729.5810585855388
2026-04-28 14:40:00-04:00,SPY,buy,TWAP,11426.261731343284,711.4000244140625,307551,711.4000244140625,711.2150268554688,711.5850219726562,0.18499755859375,13.712207858355262,0.5286045484904345,14.240812406845697,0.18499755859375,725.2972298310115
2026-04-28 14:45:00-04:00,SPY,buy,TWAP,11426.261731343284,711.3800048828125,273112,711.3800048828125,711.2900085449219,711.4700012207031,0.089996337890625,14.550681907611487,0.5952440117047423,15.14592591931623,0.089996337890625,726.0206831283147
2026-04-28 14:50:00-04:00,SPY,buy,TWAP,11426.261731343284,711.5700073242188,179609,711.5700073242188,711.4250183105469,711.7149963378906,0.144989013671875,17.947570615925756,0.9053650032972047,18.85293561922296,0.144989013671875,729.6625669538164
2026-04-28 14:55:00-04:00,SPY,buy,TWAP,11426.261731343284,711.52001953125,197844,711.52001953125,711.3500366210938,711.6900024414062,0.16998291015625,17.099277717572466,0.8218610592441062,17.921138776816573,0.16998291015625,728.7892801589787
2026-04-28 15:00:00-04:00,SPY,buy,TWAP,11426.261731343284,711.6199951171875,245056,711.6199951171875,711.4800109863281,711.7599792480469,0.139984130859375,15.36623802408533,0.663616178952257,16.029854203037587,0.139984130859375,727.1262172721322
2026-04-28 15:05:00-04:00,SPY,buy,TWAP,11426.261731343284,711.9251708984375,291832,711.9251708984375,711.7251586914062,712.1251831054688,0.20001220703125,14.087047413996997,0.5574880983454072,14.644535512342404,0.20001220703125,726.2122305194657
2026-04-28 15:10:00-04:00,SPY,buy,TWAP,11426.261731343284,711.9199829101562,512375,711.9199829101562,711.7449951171875,712.094970703125,0.17498779296874997,10.631371678735581,0.3175246277240257,10.948896306459607,0.17498779296875,722.7263423818606
2026-04-28 15:15:00-04:00,SPY,buy,TWAP,11426.261731343284,711.6400146484375,520543,711.6400146484375,711.4600219726562,711.8200073242188,0.17999267578125,10.5434838836439,0.31241934156717177,10.85590322521107,0.17999267578125,722.3634912078627
2026-04-28 15:20:00-04:00,SPY,buy,TWAP,11426.261731343284,711.6500244140625,350854,711.6500244140625,711.4500122070312,711.8500366210938,0.20001220703125,12.84267038969728,0.4635261071597825,13.306196496857064,0.20001220703125,724.6927070107911
2026-04-28 15:25:00-04:00,SPY,buy,TWAP,11426.261731343284,711.5900268554688,252973,711.5900268554688,711.4700317382812,711.7100219726562,0.1199951171875,15.123240235941529,0.6428206877622658,15.766060923703794,0.1199951171875,726.8332622085978
2026-04-28 15:30:00-04:00,SPY,buy,TWAP,11426.261731344448,711.239990234375,352905,711.239990234375,711.0249633789062,711.4550170898438,0.21502685546875,12.797918656670163,0.4605666840774054,13.25848534074757,0.21502685546875,724.2529357465139
